Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
87	273.71432	96.97612	356.26514	4.855882	207.73685	66.40538	2.8156239e-05	66.405396	66.405075	352000	9.536743e-09	1989.8674	-0.015336431	-128.4812	0.70369154	0.016821556	0.0935	10.0	2398.281196832657
88	205.70137	109.66049	353.07718	69.09125	219.33333	70.361206	1.9619934e-05	70.361206	70.36097	356000	-1.0371208e-08	2709.9612	-0.026205434	-75.121826	0.69969416	0.0151611725	0.133	60.0	2424.937997817993
89	213.13068	99.703445	354.46674	81.79019	221.55556	67.6205	2.3485341e-05	67.620514	67.62022	360000	9.894371e-09	2324.0845	-0.024882872	-48.4021	0.69831324	0.008836398	0.115	79.0	2452.3558225631714
90	239.53331	96.45197	364.91165	68.409645	207.26315	65.11492	3.2969445e-05	65.11494	65.11457	364000	1.4305114e-08	2141.7532	-0.029982537	-6.9472656	0.7057317	0.0130023565	0.1315	79.0	2479.681410551071
91	263.15903	91.90581	353.3388	91.30047	212.83333	65.903366	2.7480386e-05	65.90337	65.903046	368000	-1.847744e-08	2296.769	-0.018195702	-58.636963	0.7045771	0.017154878	0.1225	13.0	2505.4888985157013
92	258.5011	85.42091	368.5763	73.62475	211.72223	68.57392	2.07563e-05	68.57394	68.57368	372000	-3.5762787e-10	2093.7654	-0.015578001	-30.049805	0.7005126	0.015387726	0.16825	10.0	2530.9110791683197
93	193.61304	115.8227	365.55542	70.20531	223.41176	70.58721	1.7881533e-05	70.58722	70.58697	376000	2.9802323e-09	2890.8555	-0.026443152	-91.322266	0.6980771	0.014024962	0.1285	79.0	2558.1242156028748
94	210.56793	107.93028	369.69742	71.36199	222.58824	67.42523	2.2477923e-05	67.42523	67.42496	380000	6.198883e-09	2422.5261	-0.025293473	-33.95752	0.6971745	0.010473165	0.117	79.0	2585.6557908058167
95	255.8782	104.32331	366.46472	82.32828	212.88889	65.272224	3.0556417e-05	65.27226	65.271904	384000	5.662441e-09	2347.0154	-0.012893145	-24.84375	0.6972041	0.015446203	0.104	7.0	2611.1076097488403
96	245.8315	106.69776	360.05884	72.489746	209.3158	66.89009	2.3631426e-05	66.89011	66.8898	388000	3.5762786e-09	2412.415	-0.007627788	-11.85083	0.6954717	0.0150325345	0.141	4.0	2636.441910982132
97	237.47322	110.47475	367.90952	88.43523	215.61111	68.174805	2.0483894e-05	68.17481	68.17455	392000	5.3644182e-09	2587.1028	-0.014457106	-0.17822266	0.6922302	0.015235446	0.14575	12.0	2661.824162721634
98	258.3323	107.083824	368.269	79.97278	228.94118	68.11577	1.9915862e-05	68.115776	68.11552	396000	6.6757204e-09	2145.8196	-0.012100403	-7.0307617	0.68805104	0.015315892	0.12625	10.0	2687.3097364902496
99	280.89563	92.558716	367.56827	82.3428	219.11111	69.05951	1.8190947e-05	69.05952	69.059265	400000	3.5762787e-10	2094.013	-0.014038478	-72.68323	0.6856582	0.015060955	0.10475	12.0	2712.5807592868805
100	244.90486	108.996445	364.4406	65.38534	218.38889	72.171455	1.534438e-05	72.17147	72.17127	404000	1.3947487e-08	2305.9346	-0.010923569	-0.96850586	0.68274796	0.015038993	0.09875	8.0	2737.891595840454
101	244.65398	112.228645	360.12952	79.58994	220.83333	71.93781	1.6833148e-05	71.937805	71.93761	408000	1.5497208e-09	2426.6313	-0.028102934	-3.1774902	0.679969	0.0118211135	0.13875	79.0	2765.036497592926
102	259.52136	91.703	365.17026	82.526535	221.16667	71.24067	2.0323425e-05	71.24069	71.24048	412000	6.6757204e-09	2149.5005	-0.023416441	-1.6877441	0.6823177	0.015365475	0.1035	37.0	2791.21569108963
103	229.22903	101.10835	355.88617	63.715862	222.82353	71.70919	1.4372856e-05	71.7092	71.70899	416000	8.225441e-09	2263.8347	-0.025334226	-26.043945	0.68140155	0.010898702	0.10825	79.0	2818.623982667923
104	229.94371	111.86662	371.89557	79.10254	221.88889	69.801125	1.6720389e-05	69.80113	69.8009	420000	4.2915342e-09	2437.5034	-0.026390987	-19.191162	0.6752398	0.013714394	0.12575	79.0	2846.336165189743
105	229.26866	97.867645	363.4656	90.39982	230.64706	68.02111	2.0667423e-05	68.02112	68.02085	424000	3.6656858e-09	2163.4636	-0.01258989	-24.644531	0.6789843	0.015159473	0.103	12.0	2872.359719991684
106	169.38676	94.13546	376.39502	76.49262	217.5	66.02136	2.7567887e-05	66.02137	66.021034	428000	-2.1457671e-09	2901.2922	-0.02541784	-271.77588	0.6784358	0.007679528	0.112	79.0	2899.8487713336945
107	260.40677	106.08813	376.32828	73.894806	217.83333	59.438408	0.9776895	60.118725	47.507885	432000	-4.053116e-09	2617.21	-0.022981228	-94.970215	0.67761713	0.015063639	0.129	34.0	2926.3607358932495
108	231.60791	103.643394	350.56662	77.793915	218.44444	62.8557	0.0015079791	62.85702	62.76864	436000	9.536743e-09	2294.672	-0.026192144	-1.6816406	0.6770374	0.012882225	0.118	79.0	2953.9735577106476
109	258.6456	108.46719	391.44415	84.920074	220.61111	63.50053	0.076736	63.50383	58.995716	440000	7.867813e-09	2460.9917	-0.024883255	-42.871826	0.687806	0.015004068	0.1415	40.0	2980.7197937965393
110	215.68199	115.207794	360.3696	82.191444	223.82353	65.817024	0.0005239837	65.81809	65.81424	444000	-6.437302e-09	2460.942	-0.025336178	-10.169678	0.6897242	0.006554743	0.1095	79.0	3008.104434490204
111	188.08063	92.82661	323.35535	71.93317	217.5	64.79067	0.000577892	64.79204	64.78783	448000	-4.7683715e-09	2457.0552	-0.0055833673	-108.41504	0.6898517	0.017344635	0.188	3.0	3033.9577362537384
112	266.02322	107.327446	372.86472	84.35632	228.05882	61.066998	0.0007709101	61.068428	61.063187	452000	-7.152557e-09	2325.4258	-0.012839263	-68.73657	0.6875992	0.01586391	0.0855	14.0	3059.7648828029633
113	250.71834	112.522896	374.99414	73.83977	219.05556	63.751392	0.00090884505	63.752644	63.72666	456000	-1.4781952e-08	2466.7004	-0.012462033	-27.406494	0.6852629	0.015209092	0.12425	9.0	3085.411272287369
