Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	WM_LossMean	WM_LossStd	StopIter	Time
71	398.7864	53.289993	502.46884	298.41806	200.94737	125.54353	37.50026	160.12848	14.174545	288000	5.722046e-09	112.8487	-0.047880784	-46.52513	0.69864786	0.015085313	0.2325	1.639817464351654	0.2021023513410027	34.0	736.5245487689972
72	417.82532	54.779095	520.0811	321.8087	215.5	132.76935	37.21487	161.61436	14.042152	292000	-7.629395e-09	142.81728	-0.013201759	-35.098007	0.6913522	0.015540053	0.18625	1.5792697656154633	0.18545801181964264	5.0	746.6397032737732
73	413.58682	51.971725	493.25906	319.2712	213.44444	131.05855	37.75729	161.41476	13.463024	296000	-4.2915342e-09	86.739845	-0.04190199	-25.362389	0.68978775	0.015026736	0.198	1.638637638092041	0.20329701997930016	26.0	757.1208803653717
74	441.18903	77.17287	586.54254	251.19743	227.58824	131.446	36.272137	160.7243	12.766471	300000	7.629395e-09	181.678	-0.042060878	-47.14032	0.68501824	0.015174938	0.24575	1.5893478298187256	0.21407431788334835	25.0	767.9497730731964
75	427.24442	73.879684	573.0409	310.53946	217.66667	133.6804	38.306187	163.98976	13.243573	304000	-5.9604646e-09	199.77492	-0.037698377	-59.310043	0.6830551	0.015365115	0.194	1.5679641032218934	0.21412573025699816	18.0	779.02414894104
76	436.7302	87.95342	576.92377	236.04791	221.61111	134.41849	38.358105	165.69234	13.555338	308000	1.3351441e-08	172.33714	-0.0393788	-67.260956	0.67924994	0.015133787	0.1975	1.6111307907104493	0.17992344888178172	24.0	789.4088611602783
77	448.82037	74.43921	547.6674	291.0798	220.72223	133.90431	39.01903	169.30962	14.065914	312000	2.1457673e-08	210.12743	-0.039135136	-77.335175	0.6785126	0.015014175	0.22275	1.5693171262741088	0.22556300909275426	23.0	799.7024350166321
78	453.82993	62.62408	632.7961	356.09897	229.88235	140.69208	39.47142	172.96053	14.605781	316000	3.8146974e-09	157.47589	-0.04299943	-54.17971	0.6715572	0.015386451	0.23975	1.6046065700054168	0.22103063025551836	25.0	810.2832720279694
79	451.41052	60.51862	554.8863	353.54007	224.82353	136.69925	37.355556	172.74072	14.444111	320000	-2.6822091e-09	183.61693	-0.011025094	-51.414337	0.6631805	0.01653477	0.203	1.565156180858612	0.20403765099915772	4.0	821.3073675632477
80	503.47397	96.912384	710.7114	347.15863	261.86667	141.44235	38.439674	173.6476	14.0753	324000	2.2053719e-08	198.22124	-0.009215019	-61.998672	0.66216224	0.015869252	0.22625	1.5132781898975372	0.1906276360591153	4.0	831.442351102829
81	503.9222	104.82851	694.78894	336.94504	261.2	140.9132	37.68583	174.76746	14.193498	328000	-6.198883e-09	259.06558	-0.046681102	-67.305786	0.6617598	0.015382383	0.23575	1.569788693189621	0.23408896956909467	31.0	841.6520159244537
82	461.28033	67.80183	584.8336	354.4043	234.47058	142.49112	38.6294	177.4941	14.357261	332000	1.3589859e-08	216.20874	-0.013705448	-111.014534	0.65888906	0.01568122	0.183	1.5558447277545928	0.1961903441295101	6.0	852.423261642456
83	507.49042	135.99812	791.7099	274.8242	262.93332	137.2144	37.558018	177.16348	13.766115	336000	5.2452087e-09	287.7772	-0.011354883	-109.55257	0.6593864	0.016752103	0.194	1.5651795947551728	0.2142269733750343	4.0	863.926561832428
84	469.8184	91.269966	701.4309	312.07324	238.375	143.325	38.88285	179.19347	13.975919	340000	-3.8146974e-09	239.59673	-0.011716575	-81.96275	0.6598246	0.015197021	0.199	1.5768556642532348	0.19162420725095425	5.0	874.6153876781464
85	499.6825	132.20026	908.71344	370.4013	260.26666	137.6081	39.115425	179.01952	13.400242	344000	9.894371e-09	414.81476	-0.038606316	-179.21225	0.6593402	0.016177475	0.22525	1.5300660705566407	0.20944035572561298	19.0	884.8897597789764
86	527.47186	97.05517	729.62915	354.9196	268.2857	143.34203	35.0571	178.37154	13.049935	348000	-9.059906e-09	294.96893	-0.04578612	-110.42366	0.6561807	0.015105701	0.248	1.5466562044620513	0.19171512771443724	26.0	895.5778341293335
87	476.47064	93.80458	674.4345	336.3981	236.5	139.05328	39.377975	181.17177	13.509879	352000	1.7881393e-09	402.24313	-0.03827463	-141.31189	0.6547074	0.0153629305	0.203	1.5734950709342956	0.20218751460135642	21.0	907.298713684082
88	461.57376	100.550644	625.17706	316.26947	234.29411	143.7878	39.523518	181.65244	8.443603	356000	-2.3841857e-09	281.79614	-0.01060175	-126.9594	0.655566	0.017560612	0.215	1.561502367258072	0.19724481837240937	4.0	918.5675921440125
89	551.8102	127.15148	771.3308	310.38925	282.57144	143.3969	36.69958	182.52612	-16.187593	360000	8.8214875e-09	488.53644	-0.008816613	-148.01807	0.65518904	0.016488511	0.15575	1.5936279857158662	0.20336062860477397	4.0	929.5212867259979
90	611.98083	165.15842	951.30804	429.78067	307.6154	147.40843	38.770752	185.99034	14.0355015	364000	2.861023e-09	478.33963	-0.054208968	-165.1488	0.65405875	0.015123071	0.26625	1.5825428092479705	0.18954184590566367	45.0	939.8756809234619
91	584.22925	115.39421	871.728	435.26868	296.15384	151.37646	39.995293	194.32178	15.328634	368000	4.7683715e-09	353.45636	-0.033832956	-109.830185	0.6422258	0.015456606	0.19775	1.602719385623932	0.2041536656800935	15.0	950.3226590156555
92	588.3983	145.68033	763.9616	294.1181	295.07693	155.3694	38.806385	193.86322	15.178369	372000	-1.502037e-08	410.04352	-0.039271638	-128.83899	0.64228475	0.015806591	0.19825	1.5677992451190947	0.20028817171452545	19.0	961.4729952812195
93	548.9905	158.27675	852.12	270.8798	265.14285	151.50853	39.187542	193.79878	14.948664	376000	2.026558e-09	739.25244	-0.045876652	-251.07529	0.6402381	0.015308766	0.25975	1.5630560624599457	0.20040012902814097	23.0	972.9537312984467
94	569.943	142.38431	805.799	367.5717	300.92307	156.49208	37.32399	200.13539	14.01592	380000	8.702278e-09	512.8729	-0.012362822	-293.1145	0.6348996	0.017165277	0.15425	1.5629855179786682	0.21275499152926047	4.0	984.2530303001404
95	521.9104	98.80612	757.48956	365.12064	241.1875	139.2161	41.045757	191.81937	14.764321	384000	-1.4781952e-08	614.5828	-0.011106549	-390.71982	0.63404244	0.017107317	0.22675	1.5835846412181853	0.20466310531499	4.0	995.4826204776764
96	579.55115	89.81705	745.9375	457.264	287.46155	157.80927	40.192673	198.86835	15.105878	388000	2.9206275e-09	341.36063	-0.04798689	-133.50885	0.6330323	0.0152692115	0.26875	1.5142126619815826	0.18100387150481345	31.0	1006.9327290058136
97	474.8483	144.12984	661.1656	106.92059	256.73334	146.16376	45.582256	193.17072	-10.064782	392000	7.152557e-09	1044.7352	-0.013044043	-762.554	0.6308443	0.016200248	0.229	1.4857085466384887	0.20284533211084566	6.0	1018.2509343624115
98	570.0064	153.07426	842.56726	320.01495	280.42856	141.31921	37.566296	192.24966	14.825783	396000	5.00679e-09	849.4766	-0.01485108	-367.2486	0.62990683	0.015074759	0.228	1.4991699373722076	0.19242037167032763	6.0	1028.8126211166382
99	562.6204	163.48267	1008.8878	312.17194	281.42856	150.51147	39.131016	200.28748	14.648045	400000	5.4836273e-09	414.33295	-0.010071791	-175.21103	0.62877667	0.016692206	0.24225	1.456795061826706	0.20042408816055923	5.0	1039.5833780765533
100	479.9968	87.33094	669.136	344.8289	239.0	145.10129	43.238777	197.54688	15.172606	404000	5.662441e-09	477.18976	-0.03980052	-149.46994	0.6279511	0.015367938	0.19575	1.4469679701328277	0.18801266729984764	21.0	1050.760728597641
101	632.0353	109.72804	779.64355	415.94748	299.07693	149.21236	36.732426	191.53609	15.262328	408000	1.7881393e-09	571.37756	-0.05655523	-289.91635	0.62537956	0.015364135	0.27675	1.3592498874664307	0.17694816301329375	42.0	1062.3320631980896
102	609.08844	116.03439	887.83356	415.18884	306.0	162.4798	39.529568	201.2428	10.3180485	412000	-3.9339065e-09	559.61993	-0.031892765	-195.61746	0.61370504	0.015002971	0.19175	1.3534740388393403	0.1788592493378786	14.0	1074.446897983551
103	583.26013	103.153786	776.1829	381.09964	281.35715	151.26729	38.937008	198.42073	15.195089	416000	1.66893e-08	482.38788	-0.014030904	-142.09152	0.6110604	0.019124832	0.2305	1.3523372054100036	0.1602190468159861	5.0	1086.2486038208008
104	566.87506	96.29635	725.7055	417.40536	272.07144	158.67278	40.92602	200.75797	14.97375	420000	-2.0861626e-09	368.9597	-0.05893388	-77.37042	0.60947776	0.015140201	0.2875	1.3602748095989228	0.17364530814366186	57.0	1098.2401599884033
105	578.9918	161.48079	1026.7683	420.72986	274.2857	157.23701	40.441856	199.96149	14.619734	424000	2.1159648e-08	416.9926	-0.04141288	-117.62137	0.6062716	0.015368995	0.23125	1.3414125907421113	0.19233946709178693	24.0	1109.8370201587677
106	585.07166	97.15492	818.9733	420.9154	267.7857	154.8314	41.737667	199.17316	14.31855	428000	-1.502037e-08	506.0945	-0.035498697	-168.66556	0.6040275	0.015043695	0.203	1.356534513235092	0.1408887422003678	16.0	1121.7657964229584
